SearchEngine	Keyword	Title	Text	MediaName	MediaTypeName	MediaRegionName	Url	PubDate	Forward	Reply	View	AuthorName	Source	AuthorCertificated	Sex	Region	Descript	Caption	Company	Education	Fans	Follows	Comments	Product	ItemID
新浪微博搜索	@路虎中国 4S	2014款路虎揽胜运动版唐山发布会 原片 @捷豹路虎中国 @路虎中国 @汽车之家 @唐山惠通陆华捷豹路虎4S中心		新浪微博	Weibo	Unknown	http://weibo.com/1828598575/AhQ4o32AS	2013-11-9 0:14:00	0	0	0	张依毛sn	微博 weibo.com	NoneCertificated							0	0	0		64b5e0cb798cb7fa482fe0428d30256b
新浪微博搜索	@路虎中国 4S	控诉路虎中国和南宁鸿达易通4S店维权路虎之家 http://t.cn/zROFvhQ		新浪微博	Weibo	Unknown	http://weibo.com/2085248113/AhwEMunPU	2013-11-6 22:49:00	0	0	0	陕西虎哥	JiaThis分享按钮	Personal							0	0	0		9c5d08d76ea62891b7afc16f42fa7ea2
新浪微博搜索	@路虎中国 4S	#爱拍,就有iPad# 听说拍张照片,就有iPad mini拿?没错!比亚迪科技十年感恩回馈,惠民十重礼之iPad mini狂欢送现已启动!仅关注@比亚迪汽车 上传你在比亚迪4S店与心动车型的合影,并@幸福微笑在路上 @路虎中国 @一汽-大众奥迪 复制此微博正文,就有机会抽取iPad mini惊喜大奖,中奖率高达每天一台5		新浪微博	Weibo	Unknown	http://weibo.com/2878137762/Ahm5gcLLi	2013-11-5 19:54:00	0	0	0	汪峰爱上海风吹away	360安全浏览器	NoneCertificated							0	0	0		72f22ded173da5abb0a8cc1fbe82a22f
新浪微博搜索	@路虎中国 4S	维护消费者权力之路却实艰辛而又漫长,又面对一个财大气粗的南通陆虎4s店,维权之路难上加难,但是我想试试,就像当年巩利演的秋菊!他们作为经销商承认事实,只道歉!我想似乎太没人情味了!想问一下,懂汽车的朋友,新车应该有那个胶带纸吗?@捷豹路虎中国 我在:|外环东路		新浪微博	Weibo	Unknown	http://weibo.com/3870410011/AhlS9AGBS	2013-11-5 19:22:00	3	4	-1	Maricuz	Android客户端	NoneCertificated							0	0	0		b8a02258c90ce9fcd94c0c30aa1fcfb7
新浪微博搜索	@路虎中国 4S	这些轮毂4S能选装么?都是现车?能换加价换否?@路虎中国		新浪微博	Weibo	Unknown	http://weibo.com/3623188872/Ah4Abd5z6	2013-11-3 23:21:00	-1	4	-1	吴可人Kr	微博 weibo.com	NoneCertificated							0	0	0		a182f3c9745a27cdbf24dd503be6e0e5
新浪微博搜索	@路虎中国 4S	各大媒体最近在曝光这家坑爹,贵不说,这家汕头的4s超烂的服务,这年头大家需要的是好的服务@汕头市路杰汽车销售服务有限公司 ,买这家人的车你们要有心里准备,更不要买@平安anson 代言的保险公司,买容易,小小的刮伤理赔都难@路虎中国		新浪微博	Weibo	Unknown	http://weibo.com/2553088764/AgK5H4vNl	2013-11-1 19:11:00	2	2	-1	老瀚多吉	Android客户端	NoneCertificated							0	0	0		9758518c22a4edd8218aa9a097cf2231
新浪微博搜索	@路虎中国 4S	和豹子一起感受北京的秋色@扬州天华捷豹路虎4S中心 @捷豹路虎中国		新浪微博	Weibo	Unknown	http://weibo.com/2106918911/AgxdYcfne	2013-10-31 10:25:00	0	0	0	YZ刘建国	Android客户端	Personal							0	0	0		0d7884c5e53654def8255a63790f26d2
新浪微博搜索	@路虎中国 4S	道路试驾,体验不一样的豹子@捷豹路虎中国 @扬州天华捷豹路虎4S中心 @小胖看车		新浪微博	Weibo	Unknown	http://weibo.com/2106918911/AgwpIeF3A	2013-10-31 8:21:00	0	0	0	YZ刘建国	Android客户端	Personal							0	0	0		6552e32f2cf9802874216ebd95cd2c2b
新浪微博搜索	@路虎中国 4S	中央电视台报道,裸车价格才52万的某款路虎完成整个流通过程后达到130万,看似也合理。但在4S店居然看到报价189万,这是什么原因,凭什么路虎中国可以无任何理由随意加几十万,然后才进入代理渠道。这样是什么行为,欺诈行为?还是真正认为消费者“钱多,人傻”,请 大家讨论@指尖情笺 @海南梁山		新浪微博	Weibo	Unknown	http://weibo.com/2389914323/AeVQJEnjW	2013-10-20 21:26:00	5	5	-1	大嘴老爷车	微博 weibo.com	NoneCertificated							0	0	0		32f9c488ba30a8d88f78aed832915b2c
新浪微博搜索	@路虎中国 4S	中央电视台报道,裸车价格才52万的某款路虎完成整个流通过程后达到130万,看似也合理。但在4S店居然看到报价189万,这是什么原因,凭什么路虎中国可以无任何理由随意加几十万,然后才进入代理渠道。这样是什么行为,欺诈行为?还是真正认为消费者“钱多,人傻” 大家讨论		新浪微博	Weibo	Unknown	http://weibo.com/3478497891/AeVDZ07TY	2013-10-20 20:55:00	0	0	0	桃芝樱花	新浪微博4G版	NoneCertificated							0	0	0		f16298dd97134685d596292ece92087d
新浪微博搜索	@路虎中国 4S	 ヽ<特殊身份>,Volvo有史以来最长的广告片。发现4,你怎么看?偶表示很生气。。@绍兴路德行捷豹路虎4S中心 @路虎中国 我在:|劳动路		新浪微博	Weibo	Unknown	http://weibo.com/3183408780/AeTYAgtfk	2013-10-20 16:40:00	0	0	0	Ni还欠我一个全剧终	iPhone客户端	NoneCertificated							0	0	0		89b0a637634e0fa2c1c557ab3889466a
新浪微博搜索	@路虎中国 4S	#2013超跑嘉年华#奋力跃起的豹子!@捷豹路虎中国 @捷豹中国Jaguar @捷豹路虎北京燕英捷 @通孚祥捷豹路虎4S中心 @建发福州捷豹 @浙江路德行-捷豹路虎		新浪微博	Weibo	Unknown	http://weibo.com/1212792142/AdJg9bwIs	2013-10-12 23:33:00	1	1	-1	最车迷诺亚	360安全浏览器	NoneCertificated							0	0	0		38d6f4e4012bc61c6e99471234d1a3ac
新浪微博搜索	@路虎中国 4S	如果您不能亲赴灾区,请做好本职工作,尽快恢复生产,照样是在为抢险出力;如果您深处灾区,请如实描述灾情,不夸大,不隐瞒,让政府能把有限力量合理调配。@宁波天华路虎捷豹 正在行动!@宝信捷豹路虎 @嘉兴天华捷豹路虎4S中心 @捷豹路虎北京燕英捷 @捷豹路虎天津申隆 @路虎中国 @路虎广州体验中心		新浪微博	Weibo	Unknown	http://weibo.com/2265483842/Adp6pg9nx	2013-10-10 20:14:00	5	7	-1	木易M	iPhone客户端	NoneCertificated							0	0	0		f901f8591175ecdd980076c9a5d2d585
新浪微博搜索	@路虎中国 4S	@唐山惠通陆华捷豹路虎4S中心 【咨询你好!我想问一下咱们店里需不需要售后维修人员啊! 我是咱捷豹路虎中国培训的学员		新浪微博	Weibo	Unknown	http://weibo.com/2375375595/AaNcS43fT	2013-9-23 16:05:00	0	0	0	23753刺猬75595	专业版微博	NoneCertificated							0	0	0		f502011dc8cfbd40509154068e6c6987
新浪微博搜索	@路虎中国 4S	在4S店等保养装修过的环境很好早上6点就起了,我现在好困啊 @惠通陆华捷豹路虎北京 @路虎中国 @捷豹路虎中国 我在这里:|惠通陆华汽.		新浪微博	Weibo	Unknown	http://weibo.com/1536805257/AalcY9Cb0	2013-9-20 16:48:00	1	2	-1	Queen希Hilary	iPhone客户端	NoneCertificated							0	0	0		a9ef37d8d5a7d496ad69dfb48f0f92ea
新浪微博搜索	@路虎中国 4S	今天去看车看到福州中汽南方路虎捷豹4S店也掺着卖沃尔沃的车?这是什么情况,看到路虎大门口贴着一个奇怪的沃尔沃标志,走进去又没有沃尔沃的车,这到底是神马情况骗人嘛这不是!@路虎中国 @捷豹路虎中国 @沃尔沃汽车中国 @沃尔沃汽车VolvoCars ,@沃尔沃集团中国 附图 logo立柱 @路虎中国 相关的微博		新浪微博	Weibo	Unknown	http://weibo.com/2493189983/Aal5TlMaM	2013-9-20 16:31:00	-1	1	-1	陈-小-沉	iPhone客户端	NoneCertificated							0	0	0		3d124e7d025858c703e29d4aef15ac35
新浪微博搜索	@路虎中国 4S	那是4S店说的话吗?那个销售就是个傻逼。还只能在平坦路面行驶。这要是叫路虎中国有限公司老板听见了。这饭碗肯定没有了。		新浪微博	Weibo	Unknown	http://weibo.com/3303122924/A935ubWiw	2013-9-12 4:50:00	0	0	0	王钟国Ghost	华为Ascend D1 四核	NoneCertificated							0	0	0		67a1211f8c534ec78433649a2c311a8e
新浪微博搜索	@路虎中国 4S	斥资百万通力合作Boss云集永达捷豹路虎4S中心强势登陆中国?瑞安??感谢捷豹路虎中国执行总裁:布鲁斯?罗伯逊感谢上海永达集团董事长:蔡英杰感谢哈雷温州车友会等等超级Boss的莅临9.11日起 将为您带来全新与众不同的捷豹路虎新体验		新浪微博	Weibo	Unknown	http://weibo.com/1968293005/A8ZzF1yW0	2013-9-11 19:53:00	-1	1	-1	亲爱的啸哥哥XXXXXXX	iPhone客户端	NoneCertificated							0	0	0		2fde35b2ef343889b43ecfd9b82f4294
新浪微博搜索	@路虎中国 4S	销售各种骗,售后各种不懂!总结:遇到一个没有服务意识没有服务能力的4S店,比买了一辆破车更让人恶心!@路虎中国 @中汽南方集团官方微博		新浪微博	Weibo	Unknown	http://weibo.com/1226537523/A8mnKpHq4	2013-9-7 16:07:00	-1	10	-1	懒人nono	iPhone客户端	NoneCertificated							0	0	0		6895887ee771945adc615beee76bf662
新浪微博搜索	@路虎中国 4S	汕头路杰…路虎4s店太恶心了…天价维修费…@捷豹路虎中国 我在:|235省道		新浪微博	Weibo	Unknown	http://weibo.com/1847155904/A84JHEwMs	2013-9-5 19:11:00	-1	17	-1	袁展宏同学	小米手机	NoneCertificated							0	0	0		294950a9306ed55df01951920872397b
新浪微博搜索	@路虎中国 4S	燕英捷肯定是经营最好的4s店,他们真正做到了零库存,无论是玻璃还是刹车片还是其他配件,每次维修肯定都要等上几天到几周的配件,我估计他们家的库房除了机油是常备的,其他都需要预约订货。于是我只能开着制动垫过度磨损的车到周末 @捷豹路虎天津燕英捷 @路虎中国		新浪微博	Weibo	Unknown	http://weibo.com/1498012823/A7XVk0KaA	2013-9-5 1:51:00	3	6	-1	压力下的从容与优雅	Android客户端	NoneCertificated							0	0	0		c50d551c1637ea0e91c2ad873a2f4068
新浪微博搜索	@路虎中国 4S	今天在这里拍@路虎中国 @捷豹路虎中国 @捷豹路虎宁波 @英国路虎宁波丰颐旗舰店 @宁波天华捷豹路虎4S旗舰中心 @宁波路虎车友俱乐部		新浪微博	Weibo	Unknown	http://weibo.com/2713591673/A7hXQArXS	2013-8-31 15:02:00	1	4	-1	广缔堂影视	iPhone客户端	Organization							0	0	0		2e7d03a318f33fb05b2a2a1409bf1045
新浪微博搜索	@路虎中国 4S	控诉路虎中国和南宁鸿达易通4S店维权路虎之家 我的神行者2一在南宁鸿达易通4S做保养,做完5万公里保养后不久,发动车后发动机剧烈抖动现象,熄火后重新发动,如此反复几次发动机抖动现象才消失,我随后跟南宁4. http://t.cn/z8baeQ2		新浪微博	Weibo	Unknown	http://weibo.com/2085248113/A7c2O9VRE	2013-8-30 23:57:00	0	0	0	陕西虎哥	JiaThis分享按钮	Personal							0	0	0		2293bdebbc3dd789091b5e9eb084d792
新浪微博搜索	@路虎中国 4S	路虎是我在国内发现的,价格最离谱儿,4s店服务最差的进口车企。@路虎中国		新浪微博	Weibo	Unknown	http://weibo.com/1728212482/A76gTgn2X	2013-8-30 9:16:00	1	3	-1	王资michael	微博 weibo.com	Personal							0	0	0		5f6b2b2f3ab4b76cde8ca71e7f506cd8
新浪微博搜索	@路虎中国 4S	@路虎中国 @佛山庆丰豹虎4S店 @广东电视台今日关注热线 到咗今时今日,我先真正认识路虎——价钱比外国贵就不说了,质量极差,售後服务也非常差!根本没有把顾客的利益放在首位,严重影响了顾客的正常生活!		新浪微博	Weibo	Unknown	http://weibo.com/1948249750/A6OGrgXhs	2013-8-28 12:29:00	1	-1	-1	CARZONEJAM	索尼Xperia Z L36h	NoneCertificated							0	0	0		dd12fd76beb9978f83f1af796b951ab3
新浪微博搜索	@路虎中国 4S	求解答,我们公司路虎车,据贵州贵阳花溪孟关路虎4S店报价更换一个显示屏需要4万多元.本人同时打电话咨询泉州的路虎4S,整套都换了才需要1万多2万元的样子!这是什么情况??待续.@微博管理员 @郭登礼-汽车周刊 @路虎中国 @汽车画刊王垠 @魅幻车影 我在:|花溪大道		新浪微博	Weibo	Unknown	http://weibo.com/3227311565/A6mri9Wzl	2013-8-25 12:35:00	1	-1	-1	心连着海	Android客户端	NoneCertificated							0	0	0		23327a539798368bdb83a40b29b6ccfe
新浪微博搜索	@路虎中国 4S	#早安我的鼓浪屿+早安我的白鹭洲#不阴不晴的早晨,给小C擦了身,清爽,人人回头的美女啊!今天厦门雨,25-29肚儿。好在,周五了,可以喘气先。近两天,央视与凤凰、新浪、腾讯等各大媒体继续揭露 @路虎中国 @保时捷 @宝马中国 等豪车借中国脑残管理层制定的4S店垄断销售抬高价格谋取暴利的黑幕……		新浪微博	Weibo	Unknown	http://weibo.com/1711908680/A61Lz80PC	2013-8-23 7:57:00	0	0	0	厦门羊总之花菜炒蟹	360安全浏览器	NoneCertificated							0	0	0		27e75cf9836ba6330742967dfc62bd00
新浪微博搜索	@路虎中国 4S	路虎公司挣54万(其中大部分),政府税收130-54=76万,中国总代理挣177-130=47万,4S店挣189-177=12万,而路虎中国总代理其实就是路虎公司在中国的子公司,所以路虎公司所得:54+47=101万。看似消费者最吃亏,但这些消费者不在乎。而有些人为消费者鸣不平怪罪政府收税,其实是他们无经济能力买路虎。		新浪微博	Weibo	Unknown	http://weibo.com/1164495740/A5AFO8sLh	2013-8-20 10:59:00	0	0	0	80在北京	微博 weibo.com	NoneCertificated							0	0	0		b59b9188a1826dad882bd24c746c2997
新浪微博搜索	@路虎中国 4S	无耻!.cctv,国家税率比车价还高,国家拿82万,你不说!你非要说路虎中国分公司和路虎4S店共拿走了70万。TMD一个4S店成本多少?养人,运费,仓储,这些不算钱吗?现在的媒体就知道绑架各个行业的领军公司。无耻!! @CCTV2央视财经评论 @央视财经 我在:|张杨北路		新浪微博	Weibo	Unknown	http://weibo.com/2754780975/A5uTi5gdF	2013-8-19 20:15:00	1	-1	-1	关关笨女人	Android客户端	NoneCertificated							0	0	0		9e33c7c6bb7b4541e2139f8c48a233bb
新浪微博搜索	@路虎中国 4S	不要脸的CCTV,国家税率比车价还高,国家拿了82万,你不说。你非要说路虎中国分公司和路虎4S店共拿走了70万。他妈的一个4S店成本多少?养人,运费,仓储,这些不算钱阿。现在的媒体就知道绑架各个行业的领军公司。无耻!! @汽车营销分析		新浪微博	Weibo	Unknown	http://weibo.com/2739763083/A5tRz5J2s	2013-8-19 17:38:00	5	3	-1	闲人庐	Weico.iPhone	NoneCertificated							0	0	0		531be8091a40a36f512858434a82e9c8
新浪微博搜索	@路虎中国 4S	哥今早晨看这新闻了,52w的车加上税费顶多130w,还贵59w,采访说是路虎中国定的价,还说路虎中国还控制了零配件的经销渠道,从汽配城买不着,只能从4s店买,一辆车就算拆了零部件也能赚一半,最后俩砖家说这已经严重违反了WTO最基本的公平贸易原则,涉嫌垄断,要查清楚,别亏了自己肥了别人,义正言辞		新浪微博	Weibo	Unknown	http://weibo.com/2059791473/A5qz1Fw7q	2013-8-19 9:15:00	0	0	0	chicharito-leige	微博 weibo.com	NoneCertificated							0	0	0		1ead3711e7abda09b65470c8405cab93
新浪微博搜索	@路虎中国 4S	最近进口车差价的事闹得沸沸扬扬,小算一下,一台美国售价折合人民币54万的揽胜,进口到中国,加上各种税要130万,加上路虎中国总代理的50万利润,再加上4s店20万的利润,200万就是标价,没有优惠,交定金等车,n个月后提车,提现车加价30万,也就是230万,再加上购置税,买到手了..天朝最霸气!		新浪微博	Weibo	Unknown	http://weibo.com/2735163713/A5pLGaOkT	2013-8-19 7:13:00	0	0	0	亿块腹肌	Android客户端	NoneCertificated							0	0	0		3f09d10a088e214d1b27160547e8dd1f
新浪微博搜索	@路虎中国 4S	关于进口豪华车,刚才中央台以路虎揽胜5.0为例,国外销售价大致在85W,加上关税等税费,成本价为130W,而国内实际4S店价格为279W,提现车加价30W。路虎中国总代理为其中国总公司子公司,涉嫌价格垄断。该情况涉及所有进口豪华品牌。不经感叹,在离奇的天朝,洋人们也变得很疯狂。		新浪微博	Weibo	Unknown	http://weibo.com/2314385317/A5kRZq78v	2013-8-18 18:45:00	-1	6	-1	潇洒老俞	微博 weibo.com	NoneCertificated							0	0	0		ae22efeb36b838c161ed7a46fcd5becd
新浪微博搜索	@路虎中国 4S	总结一下吧,外国卖52万的车,进口到中国,征税到76万,央视说你最贵不能超过130万,结果路虎中国给出的市场指导价是189万,到了4S店,价格变成了208万。再总结下来,税务部门拿走76万,路虎中国拿走59万,4S店拿走19万,我怎么感觉最黑的不是路虎呢?		新浪微博	Weibo	Unknown	http://weibo.com/1878525291/A5kCyk7S1	2013-8-18 18:07:00	2	-1	-1	amazingguo	微博 weibo.com	NoneCertificated							0	0	0		fbe993af47fe8d9bab1c401751039e83
新浪微博搜索	@路虎中国 4S	央视抨击进口车暴利,出厂52万的路虎,加税后成本132万,销售指导价172万,现车再加30万。这中间国家拿走 80万,路虎中国拿走40万(包括各种销售成本,含不含营业税?),加价提车的30万(4s店毛收入)。小学毕业的人也知道暴利的来源了。感谢央视。 我在:|太康路		新浪微博	Weibo	Unknown	http://weibo.com/1918895822/A5ivVa7v9	2013-8-18 12:45:00	0	0	0	老纪的微博	Android客户端	NoneCertificated							0	0	0		89596060958fa87a9898ed5e5f55a9d5
新浪微博搜索	@路虎中国 4S	刚才看中央台的<新闻调查>:豪车为何在中国价高三倍?以路虎5.0顶配为列,经过大量调查,得知:出厂价52万,加上各种进口税费后,大约130万,然后路虎中国公司(唯一授权)直接加价46万,卖给4s店,并要求4s店不得低于189万销售。这是垄断吗?还是对我们的价格歧视? 我在:|金沙江大道.		新浪微博	Weibo	Unknown	http://weibo.com/1914343841/A5inCaek3	2013-8-18 12:24:00	0	0	0	花间道o	Android客户端	NoneCertificated							0	0	0		0eb0bca126dbd434f16df1b55533e934
新浪微博搜索	@路虎中国 4S	专家指出:一辆出厂价52万的陆虎,加上各项税费在中国落地价格应该不超过130万。而分成表表明4S店售价为189.8万元,路虎中国给4S店的价格为177万元,中间的47万都被厂家挣走了。我觉得很有道理啊,独家经营不涨价的绝对是傻子。但是我更关心那比出厂价多出78万的税费啊,那都是被谁挣走了呀,求科普!		新浪微博	Weibo	Unknown	http://weibo.com/2045189173/A5ik4zQ2v	2013-8-18 12:16:00	1	-1	-1	麦唛的麦兜	iPhone客户端	NoneCertificated							0	0	0		fe15aba0fb864b9aaa20ebec9f1d611f
新浪微博搜索	@路虎中国 4S	路虎的原产地英国,52万的发现卖到中国售价竟然高达189万,除去各种关税消费税运费等等费用,还有58万元的利润,再除去4s店的13万利润,余下的每一辆路虎,路虎中国都要赚取你高达45万元的利润,你以为的以为真的是你以为么?.		新浪微博	Weibo	Unknown	http://weibo.com/3197325381/A5ij9zSpe	2013-8-18 12:13:00	2	2	-1	爱俺山东	Android客户端	NoneCertificated							0	0	0		7a20d81ce480450311b59027b86fe7b1
新浪微博搜索	@路虎中国 4S	路虎揽胜在英国出厂价只有52万人民币,即使加上关税、运费、消费税及增值税,也不过132万,而在中国4S店卖到209万。这个价格是路虎中国总代理定的价,是典型的价格垄断,汽车商获取了暴利。使得中国消费者蒙受巨大的经济损失。请求国家工商局、税务局及中国汽车协会对各家汽车制造商进行审查。		新浪微博	Weibo	Unknown	http://weibo.com/1730549363/A5hOR8aHA	2013-8-18 10:59:00	0	0	0	荆德山	微博 weibo.com	NoneCertificated							0	0	0		43fc3071204bc4e6ae93405aed27a417
新浪微博搜索	@路虎中国 4S	进口车那么高的价格,都是关税惹的。一台路虎,出场价最多52万RMB,到中国,税收一加就到了130万RMB。路虎中国市场指导价177万,到了4S店在此基础上定加价,最后就成了189万。谁赚的最多?最龌龊?最下流?最无耻?只许州官放火,眼红县官点灯,没百姓什么事。		新浪微博	Weibo	Unknown	http://weibo.com/1773047390/A5hKh9iIw	2013-8-18 10:48:00	0	0	0	Frank齐楚豪侠	Android客户端	NoneCertificated							0	0	0		0bd8cb9ac1ac8d24da2688d84a0a0996
新浪微博搜索	@路虎中国 4S	不要再买进口车了,以路虎揽胜5?0顶配为例,79万出厂价,国家收消费税40%,加17%增值税。在国内售价应140万左右。而经销商4S店提车价273万,售价289万。而中间133万哪里去了?落入了路虎中国销售总公司口代,其为路虎在中国唯一供货商。是路虎公司的子公司。而这款车在美国售价不足百万		新浪微博	Weibo	Unknown	http://weibo.com/3145634414/A5hfwjqO1	2013-8-18 9:32:00	0	0	0	爱咖啡爱golf	iPhone客户端	NoneCertificated							0	0	0		131b127bbc6f5e3099cf1b7742a11c62
新浪微博搜索	@路虎中国 4S	@宁波天华捷豹路虎4S旗舰中心 @捷豹路虎中国 去看看@兜宝的生命日记 里孩子在过怎样的生活,想想你们用了什么样的员工,真不嫌脏		新浪微博	Weibo	Unknown	http://weibo.com/2047786360/A4pMRdFwY	2013-8-12 17:26:00	4	2	-1	白墨之涯	微博 weibo.com	NoneCertificated							0	0	0		6eee6fc865ddd185cce7b3453b047e8f
新浪微博搜索	@路虎中国 4S	NBA球星对路虎钟爱有佳,NBA球星哈登在结束一天的训练后,驾驶路虎离场,霸气的路虎是众球星的挚爱! 想成为路虎车主,请致电内蒙古惠通陆华捷豹路虎4S中心,让您和NBA球星一样大牌!详询:0471-8958888 @捷豹中国Jaguar @路虎中国 @路虎精英		新浪微博	Weibo	Unknown	http://weibo.com/2744655882/A3UOVuqCW	2013-8-9 10:36:00	0	0	0	JASON晖	微博 weibo.com	NoneCertificated							0	0	0		09213a656bfcf07cc420e5a4e7b75c9c
新浪微博搜索	@路虎中国 4S	#兜爸叶凌民抛妻弃子# @宁波天华捷豹路虎4S旗舰中心 @路虎中国:看看你们的好员工,在孩子重病之时,和小三在做些什么吧!真是畜生!		新浪微博	Weibo	Unknown	http://weibo.com/1678819812/A3QnQ3nIL	2013-8-8 23:18:00	14	15	-1	Andy小翊	微话题	NoneCertificated							0	0	0		72ee0a14faaabfe73166edef2d8e0ea5
新浪微博搜索	@路虎中国 4S	#即影即有##即拍即印##即拍即打##即拍即得##立拍即取##拍立得##即影即得##现场打印照片##即拍即取##陆虎##捷豹##开业#2013年8月8日深圳路豹捷豹陆虎4S中心开业庆典现场打印即影即有拍摄花絮@捷豹路虎中国 @捷豹中国Jaguar @佳鸿集团 @快乐享印-即影即有		新浪微博	Weibo	Unknown	http://weibo.com/1061073357/A3MGOroGx	2013-8-8 13:54:00	2	2	-1	摄影师周伟铭	iPhone客户端	Personal							0	0	0		4a9b1f5de3840dc62ff7c6aa06a1dcfe
新浪微博搜索	@路虎中国 4S	#国内首发# 【捷豹SUV最新效果图】@PS3保罗 @许群 @捷豹路虎中国 @捷豹中国Jaguar @唐山惠通陆华捷豹路虎4S中心 @乘-风-寻-梦 @JLR-ding		新浪微博	Weibo	Unknown	http://weibo.com/3264317020/A3wY219qv	2013-8-6 21:52:00	52	9	-1	D调的turbo	微博 weibo.com	NoneCertificated							0	0	0		8683078c4b89dfb9bc26103593ae870f
新浪微博搜索	@路虎中国 4S	@路虎中国 @云南富豪汽车路虎捷豹4S店 @云南网 @云南信息港 @云南信息报 @春城晚报 @都市时报 @生活新报 @YNTV都市条形码 @fm954汽车广播 @昆明阳光频率 @韩寒		新浪微博	Weibo	Unknown	http://weibo.com/1092341972/A2T5LpJwN	2013-8-2 16:21:00	10251	2860	-1	NJF	iPhone客户端	Personal							0	0	0		9b78558ffcc4559d0cf7c6ca0b106078
新浪微博搜索	@路虎中国 4S	今天接到一高中同学的电话,十多年未见,依然记得当年他的模样。人家一边开着@奥迪Q5 和@路虎中国 揽胜,一边以为俺在长春4S店卖车,其实我们还没人家销售顾问有力度呢,是不是才老湿@才智V ?		新浪微博	Weibo	Unknown	http://weibo.com/1237548814/A2pZjbuKi	2013-7-30 14:16:00	-1	5	-1	smoothcriminal	微博 weibo.com	NoneCertificated							0	0	0		a1e209bdd77a59e0a74a094e70c7a7d1
新浪微博搜索	@路虎中国 4S	板子到底该打在谁身上?新华社此稿出现在路虎中国销售爆发式增长,揽胜卖成街车的当口。期待厂商应战,4s店诉苦		新浪微博	Weibo	Unknown	http://weibo.com/1824893432/A2eqtqtHy	2013-7-29 8:50:00	0	0	0	-荡空山-	索尼Xperia TX LT29i	Personal							0	0	0		b0d2a5ae3445b6290b937da4c7b544bc
新浪微博搜索	@路虎中国 4S	凯特王妃与威廉王子携新生儿公开亮相,王储查尔斯看望。注意他们的座驾。@Auto我是肃肃 @保定威神捷豹路虎 @唐山惠通陆华捷豹路虎4S中心 @惠通陆华-路虎世家 @路虎中国 @惠通陆华捷豹路虎-河北 @Mr老常 @乘-风-寻-梦		新浪微博	Weibo	Unknown	http://weibo.com/1264964785/A1tJUrdkG	2013-7-24 9:58:00	4	1	-1	王红亮亮亮	微博 weibo.com	Personal							0	0	0		01859529a1657d2e5bd663245e87b411
新浪微博搜索	@路虎中国 4S	@路虎中国 ,我的发现4无故瞬间车子全部电脑系统瘫痪,车子完全没有任何反应,当时车子在高速路上差点出事故。送入4 s店四天了才说找到原因应该是线板原因。我的发现4是2012年初购入的,每次都按时在4s 店保养,为什么会发生这样的事情,让我等这些车主怎么开得放心 我在:|太和北路		新浪微博	Weibo	Unknown	http://weibo.com/2286150062/A12re7w5H	2013-7-21 12:28:00	-1	1	-1	猪小朱的天空	Android客户端	NoneCertificated							0	0	0		3193eb3a460fc93d62f0dca1f0624113
新浪微博搜索	@路虎中国 4S	#早安#今天晴空万里,迷人的鳞片云!未来几天将艳阳高照,车主们记得做好爱车的清洁和防晒哦!@爱卡汽车 @BMW武汉鄂宝 @宝马中国 @canna胖子Liu @福瑞达玻璃安全膜 @捷豹路虎中国 @进口大众湖北尚腾 @MINI中国 @汽车之家 @武汉保时捷中心 @武汉雷克萨斯康顺4S店		新浪微博	Weibo	Unknown	http://weibo.com/3358865882/A0I7tCViQ	2013-7-19 8:45:00	0	0	0	大华联宝-湖北	Lumia720	Organization							0	0	0		c6fcc698cfb0dacff953d2d0a80887c2
新浪微博搜索	@路虎中国 4S	@路虎中国 一个农民想买部车进城,由於收入有限,看上了2013 SD4 S柴油版的神行者2,询了深圳的几个路虎4S店,最少都要加价两万,或者49万全包,这是因为路虎卖得太火了还是经销商的集体抬价呢?作为路虎总公司的高层怎麽看呢?难道市场上就只剩下路虎可买?		新浪微博	Weibo	Unknown	http://weibo.com/2345411930/zFtSFdnqB	2013-7-11 13:08:00	0	0	0	深圳市汉莱生物科技有限公司	专业版微博	NoneCertificated							0	0	0		e0763b90380324493fbcc304f94619b7
新浪微博搜索	@路虎中国 4S	捷豹路虎高博:华南豪车增速能达50%70% @湖南捷豹路虎 广东鸿粤汽车销售集团旗下的广东鸿粤锐虎捷豹路虎4S中心在番禺祈福新村旁盛大开幕@路虎中国 该4S中心依照捷豹路虎全球最新的CI设计标准倾力打造,占地面积达15000平方米,是捷豹路虎在华南地区规模最大、设备最先进、服务最全的体验中心		新浪微博	Weibo	Unknown	http://weibo.com/2173647034/zDW4UgDdj	2013-7-1 9:14:00	0	0	0	环亚国际传媒集团	专业版微博	Organization							0	0	0		1b10b057f34be0e4ba0d468e8aa58a49
新浪微博搜索	@路虎中国 4S	发现之旅到福州了。。@路虎中国 @福建中汽南方捷豹路虎4S中心		新浪微博	Weibo	Unknown	http://weibo.com/1069065821/zDHDtt8mG	2013-6-29 20:28:00	-1	1	-1	Iceman-Love-Magnum	Android客户端	NoneCertificated							0	0	0		466239a750db686efd92417b7f2af498
